datetime,timestamp,open,high,low,close,volume
2025-11-07 20:00:00+00:00,1762545600000,681.24,721.19,631.53,644.07,175766.87
2025-11-08 00:00:00+00:00,1762560000000,644.07,657.95,590.27,592.97,123170.18
2025-11-08 04:00:00+00:00,1762574400000,592.97,607.6,528.5,583.46,178420.38
2025-11-08 08:00:00+00:00,1762588800000,583.46,588.9,529.25,537.62,88783.79
2025-11-08 12:00:00+00:00,1762603200000,537.62,563.63,505.6,510.37,137594.45
2025-11-08 16:00:00+00:00,1762617600000,510.37,635.37,488.17,588.09,363126.97
2025-11-08 20:00:00+00:00,1762632000000,588.09,620.31,567.61,602.11,86037.87
2025-11-09 00:00:00+00:00,1762646400000,602.11,604.37,533.81,539.62,84108.74
2025-11-09 04:00:00+00:00,1762660800000,539.62,609.25,526.05,589.14,80794.86
2025-11-09 08:00:00+00:00,1762675200000,589.14,618.62,570.91,606.97,59864.16
2025-11-09 12:00:00+00:00,1762689600000,606.97,656.93,594.97,646.02,125595.36
2025-11-09 16:00:00+00:00,1762704000000,646.02,669.78,627.09,643.51,111222.74
2025-11-09 20:00:00+00:00,1762718400000,643.51,647.22,607.37,615.38,71732.72
2025-11-10 00:00:00+00:00,1762732800000,615.38,668.15,606.88,662.04,75177.77
2025-11-10 04:00:00+00:00,1762747200000,662.04,683.96,637.72,679.6,49778.69
